     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.9317e+00  1.1693e+00  1.8392e+00  1.3189e+00  1.5041e+00  4.7137e+00  1.6010e+00  2.3561e+00  1.8952e+00  7.2570e-01  1.7213e+00  1.4543e+00  1.6282e+00  1.4524e+00  1.2497e+00  1.8904e+00
   LAB  1.0000e+00  1.0662e+00  9.9967e-01  9.8887e-01  1.0393e+00  7.7275e-01  6.3536e-01  7.9733e-01  7.6381e-01  1.0100e+00  9.3733e-01  9.4801e-01  9.2233e-01  8.8829e-01  7.8963e-01  1.4992e+00
   CAP  7.9607e-01  8.4429e-01  7.7808e-01  7.5574e-01  8.4710e-01  6.2420e-01  9.8128e-01  6.7848e-01  7.3073e-01  8.5604e-01  7.9600e-01  9.4032e-01  9.7216e-01  8.0185e-01  9.7444e-01  4.9951e-01
   NAT  1.7373e+00  2.1914e+00  1.7098e+00  2.4215e+00  1.4075e+00  4.5515e+00  2.1112e+00  3.3260e+00  3.0345e+00  1.7804e+00  1.9794e+00  1.4709e+00  1.6852e+00  2.3286e+00  1.8132e+00  2.8675e+00
   AGF  9.8227e-01  9.8923e-01  9.3848e-01  9.4711e-01  9.8422e-01  1.2103e+00  1.0172e+00  1.1724e+00  1.0241e+00  9.1449e-01  9.9984e-01  9.4627e-01  9.6917e-01  9.1826e-01  8.9271e-01  1.0632e+00
   OIL  1.0575e+00  1.0526e+00  1.0305e+00  1.1507e+00  1.0256e+00  1.3379e+00  1.1812e+00  1.2315e+00  1.1728e+00  1.0840e+00  1.0792e+00  1.0649e+00  1.0861e+00  1.1345e+00  1.1454e+00  1.0522e+00
   GAS  9.1511e-01  9.1967e-01  1.0258e+00  1.0619e+00  9.2568e-01  1.0654e+00  1.0894e+00  1.2401e+00  8.5445e-01  9.8946e-01  1.0043e+00  1.0182e+00  9.3555e-01  1.0264e+00  1.1396e+00  1.0006e+00
   COL  1.0508e+00  1.3313e+00  1.0644e+00  1.1533e+00  1.0469e+00  1.3241e+00  1.1743e+00  1.1970e+00  1.1790e+00  1.0838e+00  1.0843e+00  1.0366e+00  1.0536e+00  1.1451e+00  1.0589e+00  1.2229e+00
   PTL  1.0393e+00  1.0053e+00  1.0010e+00  1.1007e+00  1.0890e+00  1.1006e+00  1.1113e+00  1.0928e+00  1.0382e+00  1.0456e+00  1.0309e+00  1.0482e+00  1.0266e+00  1.0864e+00  1.0948e+00  1.0086e+00
   MAN  9.0939e-01  9.0171e-01  8.8993e-01  8.8837e-01  9.3078e-01  7.7861e-01  8.5865e-01  8.0295e-01  8.4026e-01  9.4449e-01  8.8543e-01  9.1641e-01  8.9752e-01  8.6624e-01  8.8549e-01  8.7003e-01
   CHM  8.6317e-01  8.7601e-01  8.6338e-01  8.7696e-01  9.0214e-01  7.5015e-01  8.6754e-01  7.6080e-01  7.7947e-01  9.5849e-01  8.6068e-01  8.9545e-01  8.3801e-01  9.1642e-01  8.8162e-01  7.5100e-01
   CEM  8.8818e-01  8.7414e-01  8.8202e-01  8.7823e-01  9.1528e-01  7.3866e-01  8.7678e-01  7.4626e-01  7.9412e-01  9.7310e-01  8.6475e-01  8.9938e-01  8.6345e-01  8.7347e-01  8.7957e-01  8.2857e-01
   STL  8.7784e-01  8.5771e-01  8.7988e-01  8.7936e-01  8.8194e-01  7.3131e-01  8.7090e-01  7.3397e-01  7.6315e-01  9.8386e-01  8.5121e-01  8.7798e-01  8.0095e-01  8.7650e-01  8.7084e-01  7.4038e-01
   NFM  8.6378e-01  8.9131e-01  8.4775e-01  8.6950e-01  8.8395e-01  7.4693e-01  8.4756e-01  7.3230e-01  7.7670e-01  1.0073e+00  8.5089e-01  8.7956e-01  8.4156e-01  8.7486e-01  8.8492e-01  7.4500e-01
   ELC  7.8189e-01  9.5655e-01  8.7055e-01  8.8786e-01  9.2866e-01  8.7707e-01  9.7553e-01  8.3542e-01  8.4025e-01  9.4320e-01  9.0657e-01  9.4927e-01  9.4788e-01  9.7255e-01  9.5366e-01  9.4730e-01
   WND  8.0191e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  8.0054e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.0786e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.1906e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  7.9972e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  7.4195e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  7.1246e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  6.9831e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  8.0482e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.6106e-01  8.3145e-01  8.7430e-01  9.0708e-01  9.3795e-01  7.2537e-01  8.9622e-01  7.7091e-01  7.8875e-01  1.0686e+00  8.7076e-01  8.8510e-01  8.5373e-01  8.9374e-01  8.7292e-01  7.8308e-01
   TRA  8.2381e-01  8.7745e-01  8.7899e-01  9.1637e-01  9.3349e-01  7.4549e-01  9.3427e-01  7.7502e-01  7.9071e-01  1.0649e+00  8.6772e-01  8.6160e-01  8.3019e-01  8.9158e-01  8.6830e-01  7.7828e-01
   TRS  8.8428e-01  8.2925e-01  8.7409e-01  8.7431e-01  9.2375e-01  7.3786e-01  8.9946e-01  7.7450e-01  7.7477e-01  1.0614e+00  8.6926e-01  8.7698e-01  8.5444e-01  9.2723e-01  8.7099e-01  7.8491e-01
   OTS  9.1886e-01  8.8010e-01  8.9823e-01  8.7801e-01  9.3641e-01  7.4250e-01  8.5111e-01  7.4764e-01  7.6810e-01  9.3464e-01  8.6047e-01  9.2955e-01  9.1572e-01  8.4754e-01  8.9165e-01  7.2397e-01
   GOV  9.4284e-01  1.0064e+00  9.3958e-01  9.3589e-01  9.6575e-01  7.4784e-01  7.5097e-01  7.7442e-01  7.6928e-01  9.9250e-01  9.0268e-01  9.3502e-01  9.0994e-01  8.6166e-01  8.3790e-01  1.0648e+00
   INV  9.0773e-01  8.9311e-01  8.9498e-01  8.7751e-01  9.2722e-01  7.6998e-01  8.5346e-01  7.8207e-01  7.9554e-01  9.2888e-01  8.7096e-01  9.1627e-01  9.0327e-01  8.5983e-01  8.8180e-01  7.8508e-01
 AGF_I  9.5860e-01  9.6881e-01  9.7250e-01  9.5363e-01  9.7573e-01  9.6546e-01  9.7456e-01  9.5072e-01  9.7659e-01  9.7714e-01  9.6195e-01  9.4351e-01  9.5049e-01  9.4823e-01  9.3806e-01  9.5656e-01
 OIL_I  1.0814e+00  0.0000e+00  1.0729e+00  1.1486e+00  1.1221e+00  1.1187e+00  1.1280e+00  1.1163e+00  1.1235e+00  1.1225e+00  1.0704e+00  1.0726e+00  1.0467e+00  1.1002e+00  1.1238e+00  1.0434e+00
 GAS_I  1.0198e+00  9.1614e-01  9.1701e-01  9.7871e-01  1.0205e+00  1.0261e+00  9.9926e-01  0.0000e+00  0.0000e+00  9.9860e-01  9.9971e-01  1.0095e+00  9.9493e-01  1.0103e+00  9.9010e-01  9.9470e-01
 COL_I  1.0620e+00  1.0862e+00  1.0415e+00  1.1038e+00  1.1333e+00  1.1428e+00  1.1284e+00  1.1121e+00  1.1250e+00  1.0496e+00  1.0820e+00  1.0630e+00  1.0884e+00  1.0644e+00  1.0698e+00  1.1410e+00
 PTL_I  1.0293e+00  1.0234e+00  1.0331e+00  1.0725e+00  1.0693e+00  1.0681e+00  1.0785e+00  1.0694e+00  1.0734e+00  1.0409e+00  1.0282e+00  1.0366e+00  1.0233e+00  1.0432e+00  1.0566e+00  1.0139e+00
 MAN_I  8.5504e-01  8.8266e-01  8.8661e-01  8.6392e-01  8.3310e-01  8.4961e-01  8.5155e-01  8.6566e-01  8.4657e-01  8.7568e-01  8.7857e-01  8.8529e-01  8.9240e-01  8.7364e-01  8.6829e-01  8.7570e-01
 CHM_I  8.5458e-01  8.5967e-01  8.6116e-01  8.5476e-01  8.3720e-01  8.3003e-01  8.4089e-01  8.4739e-01  8.2993e-01  8.5766e-01  8.6051e-01  8.7875e-01  8.6331e-01  8.6336e-01  8.5972e-01  8.4896e-01
 CEM_I  8.4942e-01  8.5596e-01  8.6628e-01  8.4334e-01  8.0627e-01  8.4311e-01  8.3439e-01  8.3327e-01  8.1815e-01  8.5191e-01  8.6960e-01  8.7437e-01  8.7329e-01  8.5106e-01  8.5516e-01  8.5274e-01
 STL_I  8.3172e-01  8.5862e-01  8.4990e-01  8.2725e-01  7.7344e-01  8.0528e-01  8.0982e-01  8.2241e-01  8.1180e-01  8.4151e-01  8.5610e-01  8.4944e-01  8.2446e-01  8.2028e-01  8.2765e-01  8.0818e-01
 NFM_I  8.3631e-01  8.5774e-01  8.5084e-01  8.3745e-01  8.1552e-01  8.1289e-01  8.2153e-01  8.5746e-01  8.3110e-01  8.4322e-01  8.5951e-01  8.3978e-01  8.4111e-01  8.3429e-01  8.5930e-01  8.1351e-01
 ELC_I  8.8600e-01  0.0000e+00  8.0644e-01  9.1478e-01  0.0000e+00  9.0988e-01  9.1921e-01  9.2072e-01  9.1592e-01  9.2115e-01  9.0972e-01  9.4307e-01  9.4462e-01  9.3322e-01  9.2757e-01  9.3462e-01
 TRL_I  8.4710e-01  8.5008e-01  8.4788e-01  8.4716e-01  8.1785e-01  8.6121e-01  8.5607e-01  8.5500e-01  8.5559e-01  8.5229e-01  8.5511e-01  8.6048e-01  8.5908e-01  8.5646e-01  8.5520e-01  8.6838e-01
 TRA_I  8.5337e-01  8.4816e-01  8.3652e-01  8.4828e-01  8.3117e-01  8.5859e-01  8.5214e-01  8.4557e-01  8.5255e-01  8.4961e-01  8.4959e-01  8.5310e-01  8.5179e-01  8.4925e-01  8.4954e-01  8.5136e-01
 TRS_I  8.3035e-01  8.3296e-01  8.4831e-01  8.4579e-01  8.3506e-01  8.6531e-01  8.6061e-01  8.5644e-01  8.5761e-01  8.6061e-01  8.6126e-01  8.6435e-01  8.5728e-01  8.6067e-01  8.5491e-01  8.5677e-01
 OTS_I  8.6969e-01  8.9337e-01  8.9043e-01  8.7565e-01  8.5752e-01  8.5298e-01  8.8203e-01  8.9437e-01  8.8175e-01  8.8163e-01  8.8540e-01  8.9189e-01  8.9477e-01  8.8821e-01  8.8638e-01  8.9359e-01
 GOV_I  8.9533e-01  9.2177e-01  9.2141e-01  9.1294e-01  8.9671e-01  9.1265e-01  9.1098e-01  9.0605e-01  9.1224e-01  9.1114e-01  9.0999e-01  9.0790e-01  9.0829e-01  9.1754e-01  9.1373e-01  9.0612e-01

    19         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  1.9031e+00  1.2583e+00  1.8846e+00  1.4074e+00  1.5710e+00  5.1418e+00  1.6690e+00  2.4718e+00  1.9993e+00  7.5753e-01  1.7609e+00  1.4869e+00  1.6570e+00  1.4580e+00  1.3156e+00  1.8098e+00
   LAB  1.0000e+00  1.0706e+00  1.0022e+00  9.8765e-01  1.0389e+00  7.5801e-01  6.2201e-01  7.8350e-01  7.5285e-01  1.0128e+00  9.3583e-01  9.4754e-01  9.1835e-01  8.8554e-01  7.7906e-01  1.5303e+00
   CAP  7.8834e-01  8.3422e-01  7.6761e-01  7.4538e-01  8.4040e-01  6.0924e-01  9.7455e-01  6.6402e-01  7.1421e-01  8.4917e-01  7.8534e-01  9.3413e-01  9.6660e-01  7.9122e-01  9.7129e-01  4.8467e-01
   NAT  1.7935e+00  2.2874e+00  1.7642e+00  2.5416e+00  1.4332e+00  4.9022e+00  2.2145e+00  3.5332e+00  3.1991e+00  1.8386e+00  2.0552e+00  1.5134e+00  1.7452e+00  2.4398e+00  1.8868e+00  2.9932e+00
   AGF  9.7662e-01  9.9960e-01  9.3629e-01  9.4934e-01  9.8501e-01  1.2316e+00  1.0256e+00  1.1865e+00  1.0325e+00  9.1557e-01  1.0002e+00  9.4412e-01  9.6678e-01  9.1425e-01  8.9019e-01  1.0562e+00
   OIL  1.0636e+00  1.0571e+00  1.0346e+00  1.1634e+00  1.0270e+00  1.3671e+00  1.1938e+00  1.2494e+00  1.1828e+00  1.0909e+00  1.0856e+00  1.0699e+00  1.0926e+00  1.1453e+00  1.1568e+00  1.0586e+00
   GAS  9.1232e-01  9.1574e-01  1.0296e+00  1.0685e+00  9.2138e-01  1.0725e+00  1.0952e+00  1.2586e+00  8.4731e-01  9.9048e-01  1.0060e+00  1.0198e+00  9.3189e-01  1.0300e+00  1.1503e+00  1.0033e+00
   COL  1.0559e+00  1.3546e+00  1.0707e+00  1.1663e+00  1.0490e+00  1.3504e+00  1.1868e+00  1.2125e+00  1.1912e+00  1.0907e+00  1.0912e+00  1.0414e+00  1.0585e+00  1.1573e+00  1.0650e+00  1.2372e+00
   PTL  1.0436e+00  1.0068e+00  1.0030e+00  1.1095e+00  1.0965e+00  1.1092e+00  1.1195e+00  1.1008e+00  1.0423e+00  1.0502e+00  1.0345e+00  1.0527e+00  1.0303e+00  1.0940e+00  1.1027e+00  1.0127e+00
   MAN  9.0514e-01  8.9691e-01  8.8513e-01  8.8314e-01  9.2643e-01  7.6812e-01  8.5096e-01  7.9374e-01  8.3307e-01  9.4303e-01  8.8006e-01  9.1216e-01  8.9179e-01  8.5978e-01  8.7939e-01  8.6505e-01
   CHM  8.5710e-01  8.6926e-01  8.5743e-01  8.7098e-01  8.9672e-01  7.3840e-01  8.5970e-01  7.5045e-01  7.6774e-01  9.5740e-01  8.5457e-01  8.9031e-01  8.3070e-01  9.1321e-01  8.7512e-01  7.4304e-01
   CEM  8.8321e-01  8.6758e-01  8.7700e-01  8.7247e-01  9.1029e-01  7.2601e-01  8.6848e-01  7.3461e-01  7.8256e-01  9.7279e-01  8.5880e-01  8.9446e-01  8.5674e-01  8.6755e-01  8.7303e-01  8.2338e-01
   STL  8.7235e-01  8.5043e-01  8.7477e-01  8.7356e-01  8.7558e-01  7.1849e-01  8.6213e-01  7.2186e-01  7.5036e-01  9.8409e-01  8.4523e-01  8.7219e-01  7.9276e-01  8.7104e-01  8.6416e-01  7.3179e-01
   NFM  8.5771e-01  8.8469e-01  8.4093e-01  8.6344e-01  8.7752e-01  7.3472e-01  8.3856e-01  7.2020e-01  7.6472e-01  1.0083e+00  8.4435e-01  8.7370e-01  8.3423e-01  8.6926e-01  8.7856e-01  7.3643e-01
   ELC  7.7281e-01  9.5511e-01  8.6495e-01  8.8351e-01  9.2503e-01  8.7313e-01  9.7323e-01  8.2770e-01  8.3119e-01  9.4149e-01  9.0247e-01  9.4627e-01  9.4420e-01  9.7278e-01  9.5131e-01  9.4769e-01
   WND  7.9436e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  7.9294e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  9.0383e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  9.1553e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  7.9116e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  7.3165e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  7.0086e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  6.8538e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  7.9709e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  8.5482e-01  8.2295e-01  8.6921e-01  9.0283e-01  9.3397e-01  7.1217e-01  8.8879e-01  7.5972e-01  7.7740e-01  1.0740e+00  8.6576e-01  8.7981e-01  8.4687e-01  8.8922e-01  8.6694e-01  7.7618e-01
   TRA  8.1590e-01  8.7007e-01  8.7425e-01  9.1278e-01  9.2923e-01  7.3321e-01  9.2808e-01  7.6427e-01  7.7967e-01  1.0700e+00  8.6263e-01  8.5546e-01  8.2290e-01  8.8698e-01  8.6225e-01  7.7113e-01
   TRS  8.7912e-01  8.2054e-01  8.6895e-01  8.6836e-01  9.1909e-01  7.2527e-01  8.9270e-01  7.6373e-01  7.6308e-01  1.0664e+00  8.6373e-01  8.7112e-01  8.4762e-01  9.2489e-01  8.6501e-01  7.7760e-01
   OTS  9.1533e-01  8.7252e-01  8.9422e-01  8.7213e-01  9.3239e-01  7.3042e-01  8.4210e-01  7.3507e-01  7.5568e-01  9.3240e-01  8.5386e-01  9.2555e-01  9.1012e-01  8.4028e-01  8.8523e-01  7.1450e-01
   GOV  9.4032e-01  1.0068e+00  9.3818e-01  9.3238e-01  9.6271e-01  7.3434e-01  7.4001e-01  7.6091e-01  7.5771e-01  9.9408e-01  8.9885e-01  9.3264e-01  9.0487e-01  8.5586e-01  8.2937e-01  1.0707e+00
   INV  9.0340e-01  8.8784e-01  8.9045e-01  8.7145e-01  9.2271e-01  7.5908e-01  8.4498e-01  7.7140e-01  7.8478e-01  9.2616e-01  8.6471e-01  9.1167e-01  8.9754e-01  8.5284e-01  8.7518e-01  7.7694e-01
 AGF_I  9.5916e-01  9.6445e-01  9.6876e-01  9.5312e-01  9.7469e-01  9.6397e-01  9.7517e-01  9.5072e-01  9.7603e-01  9.7595e-01  9.5941e-01  9.4151e-01  9.4812e-01  9.4599e-01  9.3598e-01  9.5408e-01
 OIL_I  1.0879e+00  0.0000e+00  1.0787e+00  1.1598e+00  1.1320e+00  1.1282e+00  1.1381e+00  1.1257e+00  1.1335e+00  1.1323e+00  1.0766e+00  1.0790e+00  1.0525e+00  1.1087e+00  1.1338e+00  1.0492e+00
 GAS_I  1.0228e+00  9.1336e-01  9.1423e-01  9.7698e-01  1.0200e+00  1.0271e+00  9.9820e-01  0.0000e+00  0.0000e+00  9.9990e-01  1.0012e+00  1.0111e+00  9.9690e-01  1.0127e+00  9.9071e-01  9.9686e-01
 COL_I  1.0675e+00  1.0939e+00  1.0459e+00  1.1124e+00  1.1440e+00  1.1539e+00  1.1383e+00  1.1216e+00  1.1353e+00  1.0547e+00  1.0888e+00  1.0685e+00  1.0946e+00  1.0698e+00  1.0765e+00  1.1505e+00
 PTL_I  1.0330e+00  1.0267e+00  1.0370e+00  1.0786e+00  1.0757e+00  1.0744e+00  1.0852e+00  1.0759e+00  1.0801e+00  1.0452e+00  1.0319e+00  1.0408e+00  1.0267e+00  1.0480e+00  1.0620e+00  1.0177e+00
 MAN_I  8.4717e-01  8.7633e-01  8.8054e-01  8.5637e-01  8.2427e-01  8.4124e-01  8.4332e-01  8.5831e-01  8.3837e-01  8.6885e-01  8.7201e-01  8.7893e-01  8.8653e-01  8.6673e-01  8.6105e-01  8.6891e-01
 CHM_I  8.4692e-01  8.5300e-01  8.5456e-01  8.4705e-01  8.2856e-01  8.2099e-01  8.3223e-01  8.3921e-01  8.2104e-01  8.5075e-01  8.5354e-01  8.7264e-01  8.5676e-01  8.5630e-01  8.5225e-01  8.4160e-01
 CEM_I  8.4125e-01  8.4832e-01  8.5940e-01  8.3465e-01  7.9590e-01  8.3414e-01  8.2490e-01  8.2405e-01  8.0821e-01  8.4393e-01  8.6285e-01  8.6774e-01  8.6698e-01  8.4314e-01  8.4729e-01  8.4546e-01
 STL_I  8.2318e-01  8.5162e-01  8.4226e-01  8.1769e-01  7.6215e-01  7.9536e-01  7.9999e-01  8.1378e-01  8.0217e-01  8.3359e-01  8.4901e-01  8.4232e-01  8.1685e-01  8.1220e-01  8.1877e-01  8.0004e-01
 NFM_I  8.2856e-01  8.5117e-01  8.4353e-01  8.2856e-01  8.0621e-01  8.0304e-01  8.1164e-01  8.5006e-01  8.2192e-01  8.3587e-01  8.5246e-01  8.3212e-01  8.3369e-01  8.2588e-01  8.5159e-01  8.0503e-01
 ELC_I  8.8093e-01  0.0000e+00  7.9789e-01  9.1034e-01  0.0000e+00  9.0519e-01  9.1494e-01  9.1663e-01  9.1149e-01  9.1726e-01  9.0563e-01  9.3979e-01  9.4109e-01  9.3032e-01  9.2382e-01  9.3198e-01
 TRL_I  8.3923e-01  8.4255e-01  8.4018e-01  8.3929e-01  8.0835e-01  8.5426e-01  8.4897e-01  8.4767e-01  8.4829e-01  8.4482e-01  8.4783e-01  8.5363e-01  8.5210e-01  8.4940e-01  8.4792e-01  8.6192e-01
 TRA_I  8.4625e-01  8.4101e-01  8.2884e-01  8.4086e-01  8.2287e-01  8.5159e-01  8.4511e-01  8.3808e-01  8.4550e-01  8.4240e-01  8.4243e-01  8.4619e-01  8.4484e-01  8.4206e-01  8.4238e-01  8.4423e-01
 TRS_I  8.2154e-01  8.2427e-01  8.4055e-01  8.3776e-01  8.2651e-01  8.5838e-01  8.5363e-01  8.4915e-01  8.5041e-01  8.5365e-01  8.5425e-01  8.5760e-01  8.5008e-01  8.5363e-01  8.4752e-01  8.4943e-01
 OTS_I  8.6235e-01  8.8761e-01  8.8461e-01  8.6876e-01  8.4971e-01  8.4482e-01  8.7535e-01  8.8844e-01  8.7509e-01  8.7488e-01  8.7894e-01  8.8572e-01  8.8881e-01  8.8196e-01  8.7994e-01  8.8760e-01
 GOV_I  8.8962e-01  9.1774e-01  9.1732e-01  9.0832e-01  8.9075e-01  9.0788e-01  9.0625e-01  9.0098e-01  9.0760e-01  9.0644e-01  9.0519e-01  9.0312e-01  9.0345e-01  9.1330e-01  9.0920e-01  9.0123e-01

    20         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  2.0319e+00  1.2229e+00  2.0646e+00  1.4980e+00  1.6433e+00  5.4933e+00  1.7346e+00  2.5741e+00  2.0098e+00  7.6229e-01  1.7660e+00  1.4792e+00  1.6811e+00  1.4980e+00  1.3598e+00  1.7508e+00
   LAB  1.0000e+00  1.0796e+00  1.0046e+00  9.8734e-01  1.0390e+00  7.4717e-01  6.0972e-01  7.7473e-01  7.4674e-01  1.0178e+00  9.3626e-01  9.4783e-01  9.1499e-01  8.8334e-01  7.7473e-01  1.5610e+00
   CAP  7.8089e-01  8.2750e-01  7.5799e-01  7.3596e-01  8.3467e-01  5.9445e-01  9.6822e-01  6.4927e-01  7.0292e-01  8.4446e-01  7.7614e-01  9.2891e-01  9.6198e-01  7.8106e-01  9.6626e-01  4.7112e-01
   NAT  1.8529e+00  2.3876e+00  1.8212e+00  2.6679e+00  1.4632e+00  5.2716e+00  2.3233e+00  3.7434e+00  3.3915e+00  1.8972e+00  2.1325e+00  1.5574e+00  1.8094e+00  2.5560e+00  1.9672e+00  3.1230e+00
   AGF  9.8105e-01  9.9519e-01  9.3800e-01  9.5235e-01  9.8677e-01  1.2491e+00  1.0340e+00  1.1994e+00  1.0292e+00  9.1565e-01  9.9809e-01  9.4139e-01  9.6463e-01  9.1250e-01  8.8950e-01  1.0514e+00
   OIL  1.0704e+00  1.0631e+00  1.0395e+00  1.1774e+00  1.0299e+00  1.3979e+00  1.2073e+00  1.2680e+00  1.2001e+00  1.0994e+00  1.0933e+00  1.0758e+00  1.1003e+00  1.1568e+00  1.1686e+00  1.0659e+00
   GAS  9.0983e-01  9.1269e-01  1.0342e+00  1.0763e+00  9.1781e-01  1.0808e+00  1.1018e+00  1.2779e+00  8.4522e-01  9.9328e-01  1.0090e+00  1.0223e+00  9.2898e-01  1.0343e+00  1.1613e+00  1.0067e+00
   COL  1.0615e+00  1.3823e+00  1.0776e+00  1.1805e+00  1.0524e+00  1.3791e+00  1.2002e+00  1.2287e+00  1.2100e+00  1.0992e+00  1.0993e+00  1.0470e+00  1.0646e+00  1.1703e+00  1.0730e+00  1.2522e+00
   PTL  1.0486e+00  1.0096e+00  1.0058e+00  1.1193e+00  1.1048e+00  1.1188e+00  1.1285e+00  1.1095e+00  1.0486e+00  1.0563e+00  1.0393e+00  1.0581e+00  1.0350e+00  1.1024e+00  1.1114e+00  1.0178e+00
   MAN  9.0139e-01  8.9283e-01  8.8099e-01  8.7879e-01  9.2279e-01  7.5876e-01  8.4402e-01  7.8581e-01  8.2595e-01  9.4310e-01  8.7560e-01  9.0867e-01  8.8678e-01  8.5406e-01  8.7494e-01  8.6078e-01
   CHM  8.5136e-01  8.6419e-01  8.5197e-01  8.6588e-01  8.9199e-01  7.2773e-01  8.5256e-01  7.4093e-01  7.5901e-01  9.5791e-01  8.4970e-01  8.8595e-01  8.2413e-01  9.1062e-01  8.6995e-01  7.3574e-01
