     0         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   OTS  2.4651e+03  3.3237e+01  2.1103e+02  2.0606e+02  6.6515e+02  2.3285e+03  3.2918e+02  2.6372e+02  5.2061e+01  1.0928e+02  1.8563e+02  1.9080e+03  4.2018e+02  4.3619e+02  1.9417e+02  4.5968e+02
   GOV  8.7030e+02  1.1166e+01  7.6332e+01  3.7739e+01  2.3992e+02  4.3788e+02  6.3888e+01  2.3238e+01  1.1221e+01  2.0535e+01  3.9490e+01  4.3754e+02  9.0933e+01  1.2233e+02  4.3149e+01  1.6516e+02
   INV  9.3914e+02  8.3878e+01  8.1360e+01  8.0933e+01  3.1799e+02  1.1506e+03  1.4257e+02  1.8033e+02  2.5561e+01  4.7683e+01  8.8886e+01  7.3017e+02  1.4749e+02  2.3227e+02  7.5922e+01  1.6192e+02
 AGF_I  1.9522e+01  4.9727e+00  5.1053e+00  1.4651e+00  2.1784e+01  2.8874e+01  1.0452e+01  1.7402e+00  3.3515e+00  1.2533e+00  6.3731e+00  7.9941e+01  1.1587e+01  1.8682e+01  4.2733e+00  8.4473e+00
 OIL_I  7.7906e+01  0.0000e+00  3.0426e+00  2.4710e+00  2.4884e+01  3.6916e+01  1.4595e+01  1.2750e+01  1.4660e+00  2.3353e+00  6.6738e+00  8.3047e+01  2.5166e+01  5.1575e+00  3.2065e+00  7.0605e-01
 GAS_I  2.9728e+01  1.2431e+00  6.5553e-01  2.5679e-02  1.3219e+01  6.3670e+00  3.0317e+00  0.0000e+00  0.0000e+00  2.0050e+00  2.6524e+00  3.5745e+01  1.7584e+01  5.1346e+00  1.0813e-02  3.5945e+00
 COL_I  8.4243e-01  1.3358e-01  4.8633e-01  2.6263e-02  1.0347e+01  1.0291e+01  1.1103e+00  1.4306e+00  3.2229e-01  9.5367e-01  3.7218e-01  1.3570e+01  3.6593e+00  3.0918e+00  1.1861e-01  2.1650e+00
 PTL_I  3.9338e+02  5.0454e+01  4.2414e+01  4.2537e+01  1.7426e+02  2.5747e+02  1.9414e+02  2.8663e+01  4.0150e+01  3.7142e+01  1.0501e+02  6.7333e+02  1.2864e+02  1.3681e+02  8.7454e+01  1.9363e+01
 MAN_I  9.2262e+02  8.7449e+01  1.3870e+02  8.4072e+01  2.9566e+02  6.3560e+02  3.0136e+02  4.2872e+01  2.8046e+01  2.5959e+01  9.3820e+01  1.3845e+03  2.2741e+02  2.4022e+02  8.7282e+01  8.1219e+01
 CHM_I  2.1546e+02  3.6807e+01  4.5487e+01  2.8393e+01  7.3907e+01  3.0102e+02  1.1459e+02  2.4731e+01  1.5523e+01  2.3750e+01  4.5929e+01  4.9575e+02  9.7975e+01  8.8332e+01  3.4202e+01  2.7630e+01
 CEM_I  4.1516e+01  3.7968e+00  6.9797e+00  5.7643e+00  1.4172e+01  2.5492e+01  1.4437e+01  1.9489e+00  3.0331e+00  1.2075e+00  4.9383e+00  6.2290e+01  1.5060e+01  1.7955e+01  7.1574e+00  6.4926e+00
 STL_I  5.7430e+01  7.4741e+00  1.1746e+01  6.0419e+00  1.6599e+01  1.1121e+02  4.8652e+01  8.9828e+00  4.0271e+00  1.3150e+00  1.1075e+01  1.5580e+02  3.5934e+01  6.5669e+01  1.0534e+01  1.2926e+01
 NFM_I  5.4236e+01  4.7944e+00  1.1013e+01  7.4194e+00  3.6909e+01  9.1733e+01  3.3441e+01  2.6616e+01  2.6099e+00  2.3883e+00  3.4352e+00  1.5166e+02  1.7842e+01  3.6339e+01  5.9334e+00  4.8048e+00
 ELC_I  9.0436e+00  0.0000e+00  8.2194e+00  2.1061e-01  0.0000e+00  4.8644e+00  1.4496e+00  6.5714e-01  1.3571e-01  1.3636e+01  4.0510e+00  7.2177e+01  3.2934e+01  3.2055e+00  9.8804e+00  1.5707e+01
 TRL_I  6.7267e+01  2.5526e+00  6.4012e+00  6.4963e+00  1.6918e+01  3.0554e+01  1.3962e+01  1.7326e+00  9.7325e-01  1.4097e+00  6.6873e+00  1.4859e+02  1.7054e+01  1.3811e+01  4.6553e+00  1.1782e+01
 TRA_I  4.6163e+01  4.2998e+00  9.4445e+00  9.2383e+00  2.6465e+01  2.2447e+01  9.7179e+00  8.2122e-01  5.2323e+00  2.9726e+00  9.4556e+00  1.2335e+02  1.0545e+01  1.0808e+01  5.5746e+00  4.1101e+00
 TRS_I  5.1878e+00  2.4068e-01  1.5559e+00  2.3942e+00  1.4076e+01  1.0826e+01  6.6166e+00  4.2092e+00  8.3784e-01  2.1687e+00  3.3324e+00  6.0685e+01  3.7402e+00  4.8979e+00  1.2301e+00  1.3218e+00
 OTS_I  5.9397e+01  4.1575e+00  1.2485e+01  7.1049e+00  3.4316e+01  5.2303e+01  2.3625e+01  5.1837e+00  1.6519e+00  4.1271e+00  8.2883e+00  2.1076e+02  2.6307e+01  1.6785e+01  7.8982e+00  9.7381e+00
 GOV_I  1.1651e+01  6.3982e-01  1.2882e+00  8.3058e-01  3.4577e+00  3.1822e+00  1.4324e+00  2.8571e-01  1.9763e-01  4.3152e-01  1.0281e+00  1.4687e+01  1.7723e+00  5.7106e+00  9.3371e-01  1.0809e+00
 INV_H  4.6693e+01
 TRL_H  1.6008e+02
 TRA_H  9.1439e+01
 TRS_H  3.4881e+02

     8         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  2.2512e+02  3.0205e+01  3.4953e+01  3.5643e+01  6.9492e+01  5.7402e+02  7.1863e+01  1.7547e+02  2.8534e+01  6.1286e+01  7.0740e+01  1.9988e+02  1.2790e+02  1.3090e+02  5.0438e+01  1.6583e+02
   OIL  4.2235e+01  2.9793e+01  2.1784e+01  5.6849e+00  2.1381e-02  9.8009e+01  1.2587e+01  4.7040e+00  4.6347e-01  1.2872e+01  3.2189e+01  2.0537e+01  4.8130e+00  1.3005e+02  2.0532e+01  1.2766e+02
   GAS  1.0150e+02  2.5039e+01  4.2113e+01  9.4825e+00  1.4931e-01  9.0903e+01  1.8867e+01  6.3903e+00  1.3694e+00  8.2282e+00  2.9440e+01  3.5965e+01  1.4551e+01  6.0013e+01  2.6360e+01  1.1182e+02
   COL  2.2938e+01  1.8171e-03  1.5713e+00  8.6205e+00  6.7986e-03  1.8811e+02  2.7102e+00  3.8956e+00  5.0988e-02  4.6944e-02  1.2501e+00  4.6917e+00  1.6842e+01  7.3754e-01  1.0904e+01  2.4487e+01
   PTL  3.4992e+03  3.0816e+02  3.7270e+02  1.7108e+02  1.0263e+03  2.8661e+03  6.7690e+02  5.5008e+02  5.4877e+01  3.8036e+02  6.1183e+02  2.9589e+03  7.3535e+02  1.6169e+03  2.4704e+02  1.0077e+03
   MAN  1.9890e+03  2.1053e+02  2.3224e+02  1.4998e+02  7.9823e+02  3.8010e+03  6.4367e+02  4.6414e+02  6.5976e+01  1.8121e+02  2.1539e+02  2.2001e+03  5.7005e+02  4.7088e+02  2.0121e+02  3.5318e+02
   CHM  8.1604e+02  6.3000e+01  7.9323e+01  3.0470e+01  3.9077e+02  1.5702e+03  2.0446e+02  1.9051e+02  1.0774e+01  9.0882e+01  8.7309e+01  7.7395e+02  1.6761e+02  2.3059e+02  7.0846e+01  1.5787e+02
   CEM  1.4062e+02  1.8301e+01  1.1948e+01  1.5650e+01  5.4445e+01  6.1958e+02  9.2309e+01  5.3692e+01  2.0027e+01  2.3880e+01  3.0352e+01  1.9662e+02  7.2979e+01  6.1472e+01  2.3401e+01  5.9548e+01
   STL  1.6168e+02  2.5268e+01  2.3387e+01  2.4699e+01  1.8063e+02  9.5912e+02  4.7095e+01  1.0566e+02  3.9109e+00  5.6133e+01  4.5536e+01  2.1968e+02  1.2241e+02  8.5762e+01  5.2477e+01  1.6471e+02
   NFM  1.2484e+02  6.6657e+00  3.1894e+01  7.0832e+01  4.9955e+01  2.9538e+02  2.5386e+01  4.0638e+01  4.4087e+00  1.9241e+01  3.1311e+01  1.2904e+02  3.8853e+01  4.7542e+01  3.6743e+01  1.2504e+02
   ELC  1.9979e+03  1.3925e+02  1.3551e+02  2.1559e+02  4.4449e+02  2.8628e+03  3.0574e+02  6.9367e+02  6.0574e+01  3.8243e+01  1.8836e+02  1.1202e+03  6.5866e+02  6.7178e+02  2.6975e+02  1.0947e+03
   WND  1.4273e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.3748e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  8.8862e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  2.8694e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.6359e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  2.0021e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.1747e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.3891e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  7.4003e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  1.0473e+03  1.0442e+02  8.3340e+01  4.8931e+01  2.5808e+02  4.8443e+02  1.7637e+02  1.1827e+02  3.3025e+01  1.1356e+02  1.5862e+02  7.8165e+02  2.0551e+02  2.8370e+02  9.5832e+01  2.8232e+02
   TRA  5.4826e+02  7.6857e-01  3.4684e+01  5.6887e+01  2.3916e+01  9.0874e+01  7.4928e+01  7.3421e+00  4.4016e+00  1.7848e+01  2.8616e+01  1.9917e+02  3.0149e+01  3.5175e+01  2.3979e+01  4.4180e+01
   TRS  5.9273e+01  2.3050e+00  1.1504e+01  6.9765e+00  4.2706e+01  2.5038e+02  7.2550e+01  3.0272e+01  4.8172e+00  1.5820e+01  1.7282e+01  1.9697e+02  2.5066e+01  6.4844e+01  1.0915e+01  2.3005e+01
   OTS  2.4102e+03  3.2789e+01  2.0881e+02  2.0467e+02  6.5871e+02  2.2751e+03  3.2627e+02  2.5858e+02  5.1465e+01  1.0943e+02  1.8443e+02  1.8927e+03  4.1509e+02  4.3390e+02  1.9235e+02  4.5197e+02
   GOV  8.4905e+02  1.1058e+01  7.5556e+01  3.7506e+01  2.3736e+02  4.2775e+02  6.3174e+01  2.2776e+01  1.1100e+01  2.0560e+01  3.9267e+01  4.3406e+02  8.9814e+01  1.2176e+02  4.2740e+01  1.6370e+02
   INV  9.2505e+02  8.2814e+01  8.0633e+01  8.0566e+01  3.1627e+02  1.1285e+03  1.4171e+02  1.7738e+02  2.5347e+01  4.7721e+01  8.8428e+01  7.2754e+02  1.4628e+02  2.3150e+02  7.5397e+01  1.5980e+02
 AGF_I  1.9274e+01  4.8863e+00  5.0100e+00  1.4469e+00  2.1359e+01  2.8475e+01  1.0281e+01  1.7217e+00  3.3000e+00  1.2414e+00  6.2942e+00  7.9168e+01  1.1444e+01  1.8465e+01  4.2172e+00  8.3291e+00
 OIL_I  7.8266e+01  0.0000e+00  3.0436e+00  2.4691e+00  2.4925e+01  3.7026e+01  1.4602e+01  1.2752e+01  1.4684e+00  2.3368e+00  6.6999e+00  8.3463e+01  2.5181e+01  5.1953e+00  3.2096e+00  7.0597e-01
 GAS_I  2.9826e+01  1.2292e+00  6.4591e-01  2.4606e-02  1.3228e+01  6.3765e+00  2.9882e+00  0.0000e+00  0.0000e+00  2.0042e+00  2.6526e+00  3.5105e+01  1.7486e+01  5.1337e+00  1.0542e-02  3.5859e+00
 COL_I  8.3626e-01  1.3272e-01  4.7930e-01  2.6076e-02  1.0212e+01  1.0145e+01  1.0945e+00  1.4152e+00  3.1821e-01  9.4587e-01  3.6974e-01  1.3501e+01  3.6415e+00  3.0632e+00  1.1804e-01  2.1674e+00
 PTL_I  3.9309e+02  5.0406e+01  4.2382e+01  4.2499e+01  1.7401e+02  2.5716e+02  1.9387e+02  2.8641e+01  4.0134e+01  3.7089e+01  1.0489e+02  6.7289e+02  1.2856e+02  1.3670e+02  8.7373e+01  1.9333e+01
 MAN_I  9.2116e+02  8.6984e+01  1.3784e+02  8.4003e+01  2.9373e+02  6.3483e+02  3.0069e+02  4.2849e+01  2.7937e+01  2.5930e+01  9.3594e+01  1.3854e+03  2.2699e+02  2.4017e+02  8.7139e+01  8.1002e+01
 CHM_I  2.1528e+02  3.6273e+01  4.4851e+01  2.8300e+01  7.3594e+01  2.9921e+02  1.1399e+02  2.4584e+01  1.5413e+01  2.3628e+01  4.5657e+01  4.9380e+02  9.7891e+01  8.8064e+01  3.4047e+01  2.7600e+01
 CEM_I  4.1348e+01  3.7669e+00  6.9218e+00  5.7262e+00  1.3979e+01  2.5396e+01  1.4308e+01  1.9352e+00  2.9907e+00  1.2024e+00  4.9138e+00  6.2087e+01  1.4936e+01  1.7878e+01  7.1134e+00  6.4397e+00
 STL_I  5.7086e+01  7.3948e+00  1.1633e+01  5.9930e+00  1.6308e+01  1.1025e+02  4.8206e+01  8.9320e+00  3.9951e+00  1.3062e+00  1.1007e+01  1.5517e+02  3.5676e+01  6.5139e+01  1.0445e+01  1.2806e+01
 NFM_I  5.4252e+01  4.7111e+00  1.0897e+01  7.3551e+00  3.6729e+01  9.1385e+01  3.3309e+01  2.6505e+01  2.6074e+00  2.3873e+00  3.4260e+00  1.5229e+02  1.7918e+01  3.6457e+01  5.8926e+00  4.8096e+00
 ELC_I  8.9795e+00  0.0000e+00  7.9724e+00  2.0958e-01  0.0000e+00  4.8319e+00  1.4435e+00  6.5415e-01  1.3502e-01  1.3568e+01  4.0355e+00  7.2038e+01  3.2852e+01  3.1916e+00  9.8236e+00  1.5634e+01
 TRL_I  6.6431e+01  2.5143e+00  6.3075e+00  6.4082e+00  1.6635e+01  3.0152e+01  1.3771e+01  1.7115e+00  9.6137e-01  1.3925e+00  6.6018e+00  1.4670e+02  1.6835e+01  1.3627e+01  4.5962e+00  1.1658e+01
 TRA_I  4.5572e+01  4.2341e+00  9.2858e+00  9.1063e+00  2.6034e+01  2.2164e+01  9.5874e+00  8.0959e-01  5.1610e+00  2.9315e+00  9.3226e+00  1.2165e+02  1.0399e+01  1.0656e+01  5.4960e+00  4.0525e+00
 TRS_I  5.1160e+00  2.3722e-01  1.5361e+00  2.3642e+00  1.3888e+01  1.0702e+01  6.5358e+00  4.1560e+00  8.2752e-01  2.1434e+00  3.2917e+00  5.9935e+01  3.6934e+00  4.8381e+00  1.2148e+00  1.3053e+00
 OTS_I  5.9338e+01  4.1366e+00  1.2405e+01  7.0856e+00  3.4190e+01  5.2135e+01  2.3593e+01  5.1741e+00  1.6490e+00  4.1225e+00  8.2744e+00  2.1047e+02  2.6265e+01  1.6761e+01  7.8871e+00  9.7167e+00
 GOV_I  1.1636e+01  6.3125e-01  1.2713e+00  8.2361e-01  3.4303e+00  3.1572e+00  1.4218e+00  2.8385e-01  1.9607e-01  4.2792e-01  1.0208e+00  1.4592e+01  1.7604e+00  5.6540e+00  9.2582e-01  1.0729e+00
 INV_H  4.6291e+01
 TRL_H  1.5764e+02
 TRA_H  8.9917e+01
 TRS_H  3.4382e+02

     9         USA         MEX         CAN         OCN         JAP         EAA         SEA         IND         SOA         BRA         LAM         WEU         REU         MNA         AFR         RUS
   LND  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   LAB  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CAP  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NAT  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   AGF  2.2110e+02  2.9888e+01  3.4575e+01  3.5464e+01  6.8784e+01  5.6607e+02  7.1619e+01  1.7413e+02  2.8410e+01  6.1222e+01  7.0459e+01  1.9769e+02  1.2621e+02  1.3052e+02  4.9990e+01  1.6380e+02
   OIL  4.2070e+01  2.9786e+01  2.1777e+01  5.7047e+00  2.1240e-02  9.8689e+01  1.2622e+01  4.7058e+00  4.6545e-01  1.2931e+01  3.2277e+01  2.0559e+01  4.8223e+00  1.3068e+02  2.0534e+01  1.2775e+02
   GAS  1.0075e+02  2.5014e+01  4.2132e+01  9.4896e+00  1.4832e-01  9.0491e+01  1.8893e+01  6.4005e+00  1.3665e+00  8.2322e+00  2.9458e+01  3.5971e+01  1.4513e+01  6.0077e+01  2.6445e+01  1.1174e+02
   COL  2.2602e+01  1.8042e-03  1.5710e+00  8.6396e+00  6.7480e-03  1.8842e+02  2.7136e+00  3.8936e+00  5.1159e-02  4.7278e-02  1.2525e+00  4.6899e+00  1.6844e+01  7.4073e-01  1.0890e+01  2.4586e+01
   PTL  3.4965e+03  3.0810e+02  3.7250e+02  1.7094e+02  1.0254e+03  2.8556e+03  6.7682e+02  5.4957e+02  5.4837e+01  3.8029e+02  6.1159e+02  2.9585e+03  7.3483e+02  1.6165e+03  2.4698e+02  1.0056e+03
   MAN  1.9526e+03  2.0830e+02  2.2999e+02  1.4904e+02  7.9223e+02  3.7211e+03  6.3917e+02  4.5623e+02  6.5404e+01  1.8139e+02  2.1416e+02  2.1875e+03  5.6372e+02  4.6871e+02  1.9933e+02  3.4849e+02
   CHM  7.9766e+02  6.2093e+01  7.8367e+01  3.0285e+01  3.8583e+02  1.5305e+03  2.0267e+02  1.8673e+02  1.0635e+01  9.0937e+01  8.6722e+01  7.6598e+02  1.6504e+02  2.2970e+02  7.0181e+01  1.5519e+02
   CEM  1.3768e+02  1.8035e+01  1.1819e+01  1.5523e+01  5.3757e+01  6.0163e+02  9.1288e+01  5.2467e+01  1.9714e+01  2.3927e+01  3.0143e+01  1.9430e+02  7.1859e+01  6.1168e+01  2.3163e+01  5.8666e+01
   STL  1.5792e+02  2.4880e+01  2.3145e+01  2.4497e+01  1.7822e+02  9.3318e+02  4.6642e+01  1.0336e+02  3.8666e+00  5.6262e+01  4.5237e+01  2.1735e+02  1.2024e+02  8.5360e+01  5.1921e+01  1.6176e+02
   NFM  1.2174e+02  6.5787e+00  3.1493e+01  7.0176e+01  4.9664e+01  2.8826e+02  2.5184e+01  3.9823e+01  4.3633e+00  1.9295e+01  3.1098e+01  1.2826e+02  3.8312e+01  4.7389e+01  3.6389e+01  1.2276e+02
   ELC  1.9275e+03  1.3912e+02  1.3481e+02  2.1406e+02  4.4215e+02  2.8355e+03  3.0497e+02  6.8776e+02  6.0430e+01  3.8175e+01  1.8772e+02  1.1173e+03  6.5686e+02  6.7036e+02  2.6904e+02  1.0919e+03
   WND  1.3878e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   SLR  3.2996e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   NUC  8.6511e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   HYD  2.7953e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   CFP  1.5951e+03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   BGA  1.9538e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   PGA  1.1462e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   POI  1.3534e+02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRN  7.0170e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
   TRL  1.0273e+03  1.0238e+02  8.2427e+01  4.8578e+01  2.5466e+02  4.7139e+02  1.7457e+02  1.1603e+02  3.2604e+01  1.1401e+02  1.5761e+02  7.7039e+02  2.0211e+02  2.8225e+02  9.4758e+01  2.7774e+02
   TRA  5.3692e+02  7.5871e-01  3.4298e+01  5.6492e+01  2.3620e+01  8.8631e+01  7.4246e+01  7.2028e+00  4.3447e+00  1.7916e+01  2.8422e+01  1.9618e+02  2.9622e+01  3.5007e+01  2.3709e+01  4.3433e+01
   TRS  5.8150e+01  2.2647e+00  1.1377e+01  6.9120e+00  4.2176e+01  2.4384e+02  7.1823e+01  2.9697e+01  4.7560e+00  1.5880e+01  1.7149e+01  1.9422e+02  2.4652e+01  6.4621e+01  1.0793e+01  2.2623e+01
   OTS  2.3573e+03  3.2323e+01  2.0669e+02  2.0330e+02  6.5239e+02  2.2219e+03  3.2337e+02  2.5363e+02  5.0872e+01  1.0957e+02  1.8324e+02  1.8778e+03  4.1006e+02  4.3156e+02  1.9052e+02  4.4440e+02
   GOV  8.2856e+02  1.0949e+01  7.4815e+01  3.7274e+01  2.3483e+02  4.1747e+02  6.2480e+01  2.2349e+01  1.0984e+01  2.0585e+01  3.9048e+01  4.3070e+02  8.8711e+01  1.2118e+02  4.2333e+01  1.6223e+02
   INV  9.1167e+02  8.1791e+01  7.9957e+01  8.0219e+01  3.1466e+02  1.1066e+03  1.4086e+02  1.7448e+02  2.5127e+01  4.7764e+01  8.7994e+01  7.2516e+02  1.4509e+02  2.3071e+02  7.4873e+01  1.5768e+02
 AGF_I  1.9053e+01  4.8136e+00  4.9328e+00  1.4290e+00  2.0973e+01  2.8126e+01  1.0122e+01  1.7032e+00  3.2558e+00  1.2301e+00  6.2239e+00  7.8262e+01  1.1297e+01  1.8260e+01  4.1627e+00  8.2274e+00
 OIL_I  7.8664e+01  0.0000e+00  3.0448e+00  2.4676e+00  2.4971e+01  3.7139e+01  1.4610e+01  1.2758e+01  1.4711e+00  2.3388e+00  6.7245e+00  8.3841e+01  2.5190e+01  5.2328e+00  3.2132e+00  7.0578e-01
 GAS_I  2.9948e+01  1.2163e+00  6.3716e-01  2.3496e-02  1.3224e+01  6.3837e+00  2.9344e+00  0.0000e+00  0.0000e+00  2.0033e+00  2.6549e+00  3.4586e+01  1.7398e+01  5.1294e+00  1.0326e-02  3.5770e+00
 COL_I  8.3019e-01  1.3186e-01  4.7240e-01  2.5895e-02  1.0077e+01  1.0000e+01  1.0790e+00  1.4000e+00  3.1404e-01  9.3813e-01  3.6736e-01  1.3435e+01  3.6237e+00  3.0351e+00  1.1750e-01  2.1695e+00
 PTL_I  3.9280e+02  5.0360e+01  4.2352e+01  4.2461e+01  1.7376e+02  2.5686e+02  1.9360e+02  2.8618e+01  4.0117e+01  3.7036e+01  1.0478e+02  6.7244e+02  1.2848e+02  1.3660e+02  8.7288e+01  1.9303e+01
 MAN_I  9.2001e+02  8.6597e+01  1.3710e+02  8.3965e+01  2.9184e+02  6.3414e+02  3.0005e+02  4.2840e+01  2.7814e+01  2.5918e+01  9.3425e+01  1.3869e+03  2.2665e+02  2.4010e+02  8.7007e+01  8.0793e+01
 CHM_I  2.1514e+02  3.5760e+01  4.4238e+01  2.8218e+01  7.3301e+01  2.9738e+02  1.1340e+02  2.4439e+01  1.5299e+01  2.3504e+01  4.5391e+01  4.9203e+02  9.7774e+01  8.7802e+01  3.3896e+01  2.7560e+01
